BillNumber,ChapterNumber,CrossfileBillNumber,SponsorPrimary,Sponsors,Synopsis,Title,Status,CommitteePrimaryOrigin,CommitteeSecondaryOrigin,CommitteePrimaryOpposite,CommitteeSecondaryOpposite,FirstReadingDateHouseOfOrigin,HearingDateTimePrimaryHouseOfOrigin,HearingDateTimeSecondaryHouseOfOrigin,ReportDateHouseOfOrigin,ReportActionHouseOfOrigin,SecondReadingDateHouseOfOrigin,SecondReadingActionHouseOfOrigin,ThirdReadingDateHouseOfOrigin,ThirdReadingActionHouseOfOrigin,FirstReadingDateOppositeHouse,HearingDateTimePrimaryOppositeHouse,HearingDateTimeSecondaryOppositeHouse,ReportDateOppositeHouse,ReportActionOppositeHouse,SecondReadingDateOppositeHouse,SecondReadingActionOppositeHouse,ThirdReadingDateOppositeHouse,ThirdReadingActionOppositeHouse,InteractionBetweenChambers,PassedByMGA,EmergencyBill,ConstitutionalAmendment,BroadSubjects,NarrowSubjects,BillType,BillVersion,Statutes,YearAndSession,StatusCurrentAsOf
HB0902,CH0412,SB0839,Delegate Pruski,"[{'Name': 'Delegate Pruski'}, {'Name': 'Delegate Rogers'}]",Establishing that a hernia caused as a result of repetitive trauma may be considered an occupational disease and be compensable subject to certain provisions of the workers' compensation law.,Labor and Employment - Workers' Compensation - Hernia,Approved by the Governor - Chapter 412,Economic Matters,,Finance,,2023-02-09,2023-02-28T13:00:00,,2023-03-16,Favorable with Amendments,2023-03-08,Passed with Amendments,2023-03-11,Passed,2023-03-11,,,2023-03-29,Favorable,2023-03-19,Passed,2023-03-21,Passed,Returned Passed,True,False,False,"[{'Code': 'k1', 'Name': ""Workers' Compensation""}]","[{'Code': 'claims', 'Name': 'Claims'}, {'Code': 'injury', 'Name': 'Injury'}, {'Code': 'medicalcon', 'Name': 'Medical Conditions'}, {'Code': 'time', 'Name': 'Time'}, {'Code': 'workerc', 'Name': ""Workers' Compensation""}, {'Code': 'workle', 'Name': 'Work, Labor, and Employment -see also- Col Bar; Holiday; etc'}]",Regular,T,"[{'Article': {'Code': 'gle', 'Title': 'Labor and Employment'}, 'Sections': [{'Section': '9-504'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0905,CH0407,SB0821,Delegate Hinebaugh,[{'Name': 'Delegate Hinebaugh'}],"Altering a certain condition under which the Board of License Commissioners of Garrett County may issue a certain alcoholic beverages license to a hotel or motel; authorizing a gift basket permit holder to purchase certain alcoholic beverages from a wholesaler; authorizing a holder of a Class C multiple day beer license, beer and wine license, or beer, wine, and liquor license to hold another license that is issued by the Board; etc.",Garrett County Alcoholic Beverages Act of 2023,Approved by the Governor - Chapter 407,Economic Matters,,Finance,,2023-02-09,2023-02-20T13:00:00,,2023-03-17,Favorable,2023-03-10,Passed,2023-03-12,Passed,2023-03-12,,,2023-03-31,Favorable,2023-03-21,Passed,2023-03-23,Passed,Returned Passed,True,False,False,"[{'Code': 'a2', 'Name': 'Alcoholic Beverages - Local Bills'}]","[{'Code': 'alcohobl', 'Name': 'Alcoholic Beverages Licenses'}, {'Code': 'alcohobs', 'Name': 'Alcoholic Beverages - By Subdivision'}, {'Code': 'alcoholbd', 'Name': 'Alcoholic Beverages Distribution'}, {'Code': 'garretc', 'Name': 'Garrett County'}, {'Code': 'gifts', 'Name': 'Gifts'}, {'Code': 'hotelsm', 'Name': 'Hotels and Motels'}, {'Code': 'licenscb', 'Name': 'License Commissioners, Boards of'}, {'Code': 'time', 'Name': 'Time'}]",Regular,T,"[{'Article': {'Code': 'gab', 'Title': 'Alcoholic Beverages'}, 'Sections': [{'Section': '21-1001.3'}, {'Section': '21-102'}, {'Section': '21-1309'}, {'Section': '21-1310'}, {'Section': '21-2006'}, {'Section': '21-2201'}, {'Section': '21-2202'}, {'Section': '21-902'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0908,CH0652,SB0613,Delegate Clippinger,"[{'Name': 'Delegate Clippinger'}, {'Name': 'Delegate Amprey'}, {'Name': 'Delegate Boafo'}, {'Name': 'Delegate Charkoudian'}, {'Name': 'Delegate Cullison'}, {'Name': 'Delegate Ebersole'}, {'Name': 'Delegate Feldmark'}, {'Name': 'Delegate Fennell'}, {'Name': 'Delegate Foley'}, {'Name': 'Delegate Fraser-Hidalgo'}, {'Name': 'Delegate Kaufman'}, {'Name': 'Delegate Kerr'}, {'Name': 'Delegate Lewis, R.'}, {'Name': 'Delegate Long, J.'}, {'Name': 'Delegate Lopez'}, {'Name': 'Delegate Pasteur'}, {'Name': 'Delegate Qi'}, {'Name': 'Delegate Queen'}, {'Name': 'Delegate Ruth'}, {'Name': 'Delegate Shetty'}, {'Name': 'Delegate Smith'}, {'Name': 'Delegate Stewart'}, {'Name': 'Delegate Terrasa'}, {'Name': 'Delegate Valderrama'}, {'Name': 'Delegate Vogel'}, {'Name': 'Delegate Watson'}, {'Name': 'Delegate Woods'}]",Making permanent the Community Solar Energy Generating Systems Pilot Program; requiring a community solar energy generating system to serve at least 40% of its kilowatt-hour output to low-income and moderate-income subscribers under certain circumstances; authorizing a subscription coordinator to act on behalf of a subscriber organization; altering requirements related to the siting and size of certain community solar energy generating systems projects; authorizing the use of consolidated billing for certain charges; etc.,Electricity - Community Solar Energy Generating Systems Program and Property Taxes,Approved by the Governor - Chapter 652,Economic Matters,,"Education, Energy, and the Environment",,2023-02-09,2023-02-23T13:00:00,,2023-03-16,Favorable with Amendments,2023-03-08,Passed with Amendments,2023-03-11,Passed,2023-03-11,,,2023-04-04,Favorable with Amendments,2023-03-22,Passed with Amendments,2023-03-26,Passed with Amendments,Concurred,True,False,False,"[{'Code': 'c5', 'Name': 'Utility Regulation'}, {'Code': 'm5', 'Name': 'Energy'}]","[{'Code': 'agriculture', 'Name': 'Agriculture -see also- Farmland'}, {'Code': 'commund', 'Name': 'Community Development'}, {'Code': 'conservation', 'Name': 'Conservation -see also- Soil Conservation'}, {'Code': 'data', 'Name': 'Data -see also- Census; Demographics'}, {'Code': 'energym', 'Name': 'Energy Matters -see also- Ren.Energy Sou; Fuel; Power Plants'}, {'Code': 'envirom', 'Name': 'Environmental Matters -see also- Conserv; Nat Resrce; Pollut'}, {'Code': 'farmland', 'Name': 'Farmland'}, {'Code': 'fedaid', 'Name': 'Federal Aid'}, {'Code': 'fees', 'Name': ""Fees -see also- Attys' Fees; Devt Fees & Taxes; Reimb Rates""}, {'Code': 'forestp', 'Name': 'Forests and Parks -see also- Program Open Space; Trees'}, {'Code': 'industt', 'Name': 'Industry and Technology'}, {'Code': 'lowincome', 'Name': 'Low-Income'}, {'Code': 'pilotpro', 'Name': 'Pilot Programs'}, {'Code': 'poverty', 'Name': 'Poverty'}, {'Code': 'propert', 'Name': 'Property Tax'}, {'Code': 'publicsc', 'Name': 'Public Service Commission'}, {'Code': 'records', 'Name': 'Records -see also- Land Records; Vital Records'}, {'Code': 'rulesr', 'Name': 'Rules and Regulations'}, {'Code': 'salaric', 'Name': 'Salaries and Compensation -see also- Overtime; Reimb. Rates'}, {'Code': 'solarenergy', 'Name': 'Solar Energy'}, {'Code': 'statea', 'Name': 'State Aid'}, {'Code': 'utilities', 'Name': 'Utilities -see also- High Voltage Lines; Telephones; Water'}, {'Code': 'weightm', 'Name': 'Weights and Measures'}, {'Code': 'workle', 'Name': 'Work, Labor, and Employment -see also- Col Bar; Holiday; etc'}, {'Code': 'zoningp', 'Name': 'Zoning and Planning'}]",Regular,E,"[{'Article': {'Code': 'gpu', 'Title': 'Public Utilities'}, 'Sections': [{'Section': '7-306.2'}]}, {'Article': {'Code': 'gtp', 'Title': 'Tax - Property'}, 'Sections': [{'Section': '7-237'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0909,CH0527,SB0827,Delegate Holmes,[{'Name': 'Delegate Holmes'}],"Continuing the State Commission of Real Estate Appraisers, Appraisal Management Companies, and Home Inspectors in accordance with the provisions of the Maryland Program Evaluation Act (sunset law) by extending to July 1, 2026, the termination provisions relating to certain statutory and regulatory authority of the Commission; and requiring an independent evaluation of the Commission to be conducted in consultation with the Office of Program Evaluation and Government Accountability in the Department of Legislative Services.","State Commission of Real Estate Appraisers, Appraisal Management Companies, and Home Inspectors - Sunset Extension",Approved by the Governor - Chapter 527,Economic Matters,,Finance,,2023-02-09,2023-02-21T13:00:00,,2023-02-28,Favorable,2023-02-26,Passed,2023-02-28,Passed,2023-02-28,,,2023-04-04,Favorable with Amendments,2023-03-22,Passed with Amendments,2023-03-23,Passed with Amendments,Concurred,True,False,False,"[{'Code': 'c2', 'Name': 'Business Regulation '}]","[{'Code': 'appraisals', 'Name': 'Appraisals'}, {'Code': 'laborlrd', 'Name': 'Labor, Department of'}, {'Code': 'reale', 'Name': 'Real Estate -see also- Agents and Brokers'}, {'Code': 'reports', 'Name': 'Reports'}, {'Code': 'sunset', 'Name': 'Sunset'}, {'Code': 'time', 'Name': 'Time'}]",Regular,E,"[{'Article': {'Code': 'gbo', 'Title': 'Business Occupations and Professions'}, 'Sections': [{'Section': '16-802'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0910,CH0570,SB0697,Delegate Fraser-Hidalgo,"[{'Name': 'Delegate Fraser-Hidalgo'}, {'Name': 'Delegate Amprey'}, {'Name': 'Delegate Charkoudian'}, {'Name': 'Delegate Love'}, {'Name': 'Delegate Qi'}, {'Name': 'Delegate Queen'}, {'Name': 'Delegate Reznik'}, {'Name': 'Delegate Ruth'}]","Requiring the Public Service Commission to establish certain targets for the deployment of new energy storage devices in the State; requiring the Commission to establish and implement the Maryland Energy Storage Program to meet certain energy storage goals and develop a certain energy storage system in the State; and requiring the Commission to submit a certain report to the General Assembly by December 31, 2023, regarding the implementation of the Maryland Energy Storage Program and any needed statutory changes.",Energy Storage - Targets and Maryland Energy Storage Program - Establishment,Approved by the Governor - Chapter 570,Economic Matters,,"Education, Energy, and the Environment",,2023-02-09,2023-03-02T13:00:00,,2023-03-18,Favorable with Amendments,2023-03-11,Passed with Amendments,2023-03-13,Passed,2023-03-13,,,2023-04-05,Favorable with Amendments,2023-03-23,Passed with Amendments,2023-03-24,Passed with Amendments,Concurred,True,False,False,"[{'Code': 'c5', 'Name': 'Utility Regulation'}, {'Code': 'm5', 'Name': 'Energy'}]","[{'Code': 'cleanec', 'Name': 'Clean Energy Credits -see also- Renewable Energy Sources'}, {'Code': 'contracts', 'Name': 'Contracts -see also- Procurement'}, {'Code': 'energym', 'Name': 'Energy Matters -see also- Ren.Energy Sou; Fuel; Power Plants'}, {'Code': 'publicsc', 'Name': 'Public Service Commission'}, {'Code': 'reports', 'Name': 'Reports'}, {'Code': 'storage', 'Name': 'Storage'}, {'Code': 'time', 'Name': 'Time'}, {'Code': 'utilities', 'Name': 'Utilities -see also- High Voltage Lines; Telephones; Water'}, {'Code': 'weightm', 'Name': 'Weights and Measures'}]",Regular,E,"[{'Article': {'Code': 'gpu', 'Title': 'Public Utilities'}, 'Sections': [{'Section': '7-216'}, {'Section': '7-216.1'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0913,CH0456,,Delegate Lopez,"[{'Name': 'Delegate Lopez'}, {'Name': 'Delegate Crutchfield'}, {'Name': 'Delegate Griffith'}, {'Name': 'Delegate Phillips'}]","Requiring student financing companies to register with the Commissioner of Financial Regulation before providing services in the State; requiring a student financing company to renew its registration on an annual basis; authorizing the Commissioner to adopt registration procedures for student financing companies, which may include certain fees; and requiring student financing companies to annually report certain information, to be made publicly accessible on a certain website, to the Commissioner beginning March 15, 2024.",Financial Institutions - Student Financing Companies - Required Registration and Reporting,Approved by the Governor - Chapter 456,Economic Matters,,Finance,,2023-02-09,2023-03-01T13:00:00,,2023-03-08,Favorable with Amendments,2023-03-03,Passed with Amendments,2023-03-04,Passed,2023-03-04,2023-03-22T13:00:00,,2023-03-31,Favorable,2023-03-21,Passed,2023-03-22,Passed,Returned Passed,True,False,False,"[{'Code': 'i1', 'Name': 'Financial Institutions'}]","[{'Code': 'attorng', 'Name': 'Attorney General'}, {'Code': 'counties', 'Name': 'Counties -see also- Chartered Counties; Code Counties'}, {'Code': 'credit', 'Name': 'Credit'}, {'Code': 'data', 'Name': 'Data -see also- Census; Demographics'}, {'Code': 'debtc', 'Name': 'Debt Collection -see also- Attachments and Garnishments'}, {'Code': 'debtm', 'Name': 'Debt Management'}, {'Code': 'financc', 'Name': 'Finance Companies'}, {'Code': 'financrd', 'Name': 'Financial Regulation, Division of'}, {'Code': 'highere', 'Name': 'Higher Education -see also- Comm Colleges; Med Schools; etc.'}, {'Code': 'investi', 'Name': 'Investigations and Inquiries -see also- Crim Bckgrnd Invest'}, {'Code': 'loans', 'Name': 'Loans -see also- Mortgages'}, {'Code': 'registration', 'Name': 'Registration -see also- Motor Vehicle Registration'}, {'Code': 'reports', 'Name': 'Reports'}, {'Code': 'rulesr', 'Name': 'Rules and Regulations'}, {'Code': 'scholasfa', 'Name': 'Scholarships and Student Financial Aid'}, {'Code': 'statesa', 'Name': ""State's Attorneys""}, {'Code': 'students', 'Name': 'Students'}, {'Code': 'time', 'Name': 'Time'}]",Regular,T,"[{'Article': {'Code': 'gfi', 'Title': 'Financial Institutions'}, 'Sections': [{'Section': '1-101'}, {'Section': '12-1101 through 12-1105'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0914,CH0562,,Delegate Jackson,[{'Name': 'Delegate Jackson'}],Clarifying that a certain proceeding for judicial review of a final decision or order by the Public Service Commission may be instituted in a circuit court for a county in which the public service company that is a party to the proceeding provides service or in the Circuit Court for Baltimore City.,Public Service Commission – Judicial Review – Proceedings,Approved by the Governor - Chapter 562,Economic Matters,,"Education, Energy, and the Environment",,2023-02-09,2023-02-23T13:00:00,,2023-03-08,Favorable,2023-03-03,Passed,2023-03-04,Passed,2023-03-04,2023-03-28T13:00:00,,2023-04-10,Favorable,2023-03-28,Passed,2023-03-30,Passed,Returned Passed,True,False,False,"[{'Code': 'c5', 'Name': 'Utility Regulation'}, {'Code': 'd3', 'Name': 'Civil Actions and Procedures'}]","[{'Code': 'baltimci', 'Name': 'Baltimore City'}, {'Code': 'circuic', 'Name': 'Circuit Courts'}, {'Code': 'judicir', 'Name': 'Judicial Review -see also- Appeals'}, {'Code': 'publicsc', 'Name': 'Public Service Commission'}]",Regular,T,"[{'Article': {'Code': 'gpu', 'Title': 'Public Utilities'}, 'Sections': [{'Section': '3-202'}, {'Section': '3-204'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0916,CH0394,SB0847,Baltimore City Delegation,[{'Name': 'Baltimore City Delegation'}],"Establishing procedures for the Board of License Commissioners for Baltimore City, in the case of an alleged complaint against a licensed establishment or license holder, to make an offer of a monetary penalty as a compromise in lieu of a hearing before the Board under certain circumstances; and altering the maximum penalty for certain alcoholic beverages violations.",Baltimore City - Alcoholic Beverages - Violation Procedures and Fines,Approved by the Governor - Chapter 394,Economic Matters,,Finance,,2023-02-09,2023-02-20T13:00:00,,2023-03-17,Favorable,2023-03-10,Passed,2023-03-13,Passed,2023-03-13,,,2023-03-31,Favorable,2023-03-21,Passed,2023-03-22,Passed,Returned Passed,True,False,False,"[{'Code': 'a2', 'Name': 'Alcoholic Beverages - Local Bills'}]","[{'Code': 'alcohobs', 'Name': 'Alcoholic Beverages - By Subdivision'}, {'Code': 'baltimci', 'Name': 'Baltimore City'}, {'Code': 'fines', 'Name': 'Fines -see also- Penalties and Sentences'}, {'Code': 'licenscb', 'Name': 'License Commissioners, Boards of'}, {'Code': 'notices', 'Name': 'Notices'}, {'Code': 'penalts', 'Name': 'Penalties and Sentences -see also- Death Penalty'}, {'Code': 'rulesr', 'Name': 'Rules and Regulations'}]",Regular,T,"[{'Article': {'Code': 'gab', 'Title': 'Alcoholic Beverages'}, 'Sections': [{'Section': '12-102'}, {'Section': '12-2101'}, {'Section': '12-2105'}, {'Section': '12-2802'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0917,CH0295,SB0607,Delegate Clippinger,"[{'Name': 'Delegate Clippinger'}, {'Name': 'Delegate Edelson'}, {'Name': 'Delegate Lewis, R.'}]",Authorizing the Board of License Commissioners for Baltimore City to approve a license expansion to a noncontiguous property with a second separate use permit issued by the City if a certain condition is met; authorizing the establishment and conversion of various alcoholic beverages licenses in the 46th alcoholic beverages district; extending for 1 year the expiration of an alcoholic beverage licenses issued for  certain areas for certain transferal and renewal purposes; etc.,Baltimore City - Alcoholic Beverages - 46th Alcoholic Beverages District - Revisions,Approved by the Governor - Chapter 295,Economic Matters,,Finance,,2023-02-09,2023-02-20T13:00:00,,2023-03-17,Favorable,2023-03-10,Passed,2023-03-13,Passed,2023-03-13,,,2023-04-03,Favorable with Amendments,2023-03-21,Passed with Amendments,2023-03-22,Passed with Amendments,Concurred,True,False,False,"[{'Code': 'a2', 'Name': 'Alcoholic Beverages - Local Bills'}]","[{'Code': 'alcohobl', 'Name': 'Alcoholic Beverages Licenses'}, {'Code': 'alcohobs', 'Name': 'Alcoholic Beverages - By Subdivision'}, {'Code': 'baltimci', 'Name': 'Baltimore City'}, {'Code': 'boundaries', 'Name': 'Boundaries'}, {'Code': 'fees', 'Name': ""Fees -see also- Attys' Fees; Devt Fees & Taxes; Reimb Rates""}, {'Code': 'licenscb', 'Name': 'License Commissioners, Boards of'}, {'Code': 'sunset', 'Name': 'Sunset'}]",Regular,E,"[{'Article': {'Code': 'gab', 'Title': 'Alcoholic Beverages'}, 'Sections': [{'Section': '12-102'}, {'Section': '12-104'}, {'Section': '12-1604'}, {'Section': '12-1604.1'}, {'Section': '12-1706'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
HB0920,CH0561,SB0793,Delegate Watson,[{'Name': 'Delegate Watson'}],"Establishing consumer protections related to the repair or replacement of motor vehicle glass on motor vehicles equipped with an advanced driver assistance system; and establishing that a violation of the Act is an unfair, abusive, or deceptive trade practice.",Consumer Protection - Motor Vehicle Glass Repair or Replacement - Advanced Driver Assistance System Recalibration,Approved by the Governor - Chapter 561,Economic Matters,,Finance,,2023-02-09,2023-03-01T13:00:00,,2023-03-14,Favorable with Amendments,2023-03-06,Passed with Amendments,2023-03-08,Passed,2023-03-08,,,2023-03-31,Favorable,2023-03-21,Passed,2023-03-22,Passed,Returned Passed,True,False,False,"[{'Code': 'i3', 'Name': 'Commercial Law - Consumer Protection'}, {'Code': 'r6', 'Name': 'Vehicle Laws - Equipment and Inspections'}]","[{'Code': 'consump', 'Name': 'Consumer Protection -see also- Unfair Trade Practices'}, {'Code': 'industt', 'Name': 'Industry and Technology'}, {'Code': 'motorv', 'Name': 'Motor Vehicles -see also- Aband Veh; Ambulances; Buses; etc.'}, {'Code': 'motorve', 'Name': 'Motor Vehicle Equipment'}, {'Code': 'motorvo', 'Name': 'Motor Vehicle Operation'}, {'Code': 'penalts', 'Name': 'Penalties and Sentences -see also- Death Penalty'}, {'Code': 'safety', 'Name': 'Safety -see also- Cybersecurity; Occupational Safety'}, {'Code': 'telecoit', 'Name': 'Telecommunications and Information Technology'}, {'Code': 'unfairtp', 'Name': 'Unfair Trade Practices'}]",Regular,T,"[{'Article': {'Code': 'gcl', 'Title': 'Commercial Law'}, 'Sections': [{'Section': '13-301'}, {'Section': '14-1327'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
